Region,Statistikområde,Alder,Kon,ContentsCode,Tid,value,stadsdelsomrade
0180R005_RegSO2025,0180R005 Bagarmossen,20-24 år,totalt,Antal,2024,500,
0180R005_RegSO2025,0180R005 Bagarmossen,25-29 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,25-29 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,25-29 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,25-29 år,totalt,Antal,2024,634,
0180R005_RegSO2025,0180R005 Bagarmossen,30-34 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,30-34 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,30-34 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,30-34 år,totalt,Antal,2024,919,
0180R005_RegSO2025,0180R005 Bagarmossen,35-39 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,35-39 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,35-39 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,35-39 år,totalt,Antal,2024,1069,
0180R005_RegSO2025,0180R005 Bagarmossen,40-44 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,40-44 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,40-44 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,40-44 år,totalt,Antal,2024,1075,
0180R005_RegSO2025,0180R005 Bagarmossen,45-49 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,45-49 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,45-49 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,45-49 år,totalt,Antal,2024,847,
0180R005_RegSO2025,0180R005 Bagarmossen,50-54 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,50-54 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,50-54 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,50-54 år,totalt,Antal,2024,725,
0180R005_RegSO2025,0180R005 Bagarmossen,55-59 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,55-59 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,55-59 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,55-59 år,totalt,Antal,2024,692,
0180R005_RegSO2025,0180R005 Bagarmossen,60-64 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,60-64 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,60-64 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,60-64 år,totalt,Antal,2024,664,
0180R005_RegSO2025,0180R005 Bagarmossen,65-69 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,65-69 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,65-69 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,65-69 år,totalt,Antal,2024,568,
0180R005_RegSO2025,0180R005 Bagarmossen,70-74 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,70-74 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,70-74 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,70-74 år,totalt,Antal,2024,410,
0180R005_RegSO2025,0180R005 Bagarmossen,75-79 år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,75-79 år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,75-79 år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,75-79 år,totalt,Antal,2024,313,
0180R005_RegSO2025,0180R005 Bagarmossen,80- år,totalt,Antal,2021,0,
0180R005_RegSO2025,0180R005 Bagarmossen,80- år,totalt,Antal,2022,0,
0180R005_RegSO2025,0180R005 Bagarmossen,80- år,totalt,Antal,2023,0,
0180R005_RegSO2025,0180R005 Bagarmossen,80- år,totalt,Antal,2024,373,
0180R006_RegSO2025,0180R006 Bandhagen,0-4 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,0-4 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,0-4 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,0-4 år,totalt,Antal,2024,422,
0180R006_RegSO2025,0180R006 Bandhagen,5-9 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,5-9 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,5-9 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,5-9 år,totalt,Antal,2024,373,
0180R006_RegSO2025,0180R006 Bandhagen,10-14 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,10-14 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,10-14 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,10-14 år,totalt,Antal,2024,367,
0180R006_RegSO2025,0180R006 Bandhagen,15-19 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,15-19 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,15-19 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,15-19 år,totalt,Antal,2024,319,
0180R006_RegSO2025,0180R006 Bandhagen,20-24 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,20-24 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,20-24 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,20-24 år,totalt,Antal,2024,414,
0180R006_RegSO2025,0180R006 Bandhagen,25-29 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,25-29 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,25-29 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,25-29 år,totalt,Antal,2024,876,
0180R006_RegSO2025,0180R006 Bandhagen,30-34 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,30-34 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,30-34 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,30-34 år,totalt,Antal,2024,1087,
0180R006_RegSO2025,0180R006 Bandhagen,35-39 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,35-39 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,35-39 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,35-39 år,totalt,Antal,2024,823,
0180R006_RegSO2025,0180R006 Bandhagen,40-44 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,40-44 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,40-44 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,40-44 år,totalt,Antal,2024,623,
0180R006_RegSO2025,0180R006 Bandhagen,45-49 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,45-49 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,45-49 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,45-49 år,totalt,Antal,2024,503,
0180R006_RegSO2025,0180R006 Bandhagen,50-54 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,50-54 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,50-54 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,50-54 år,totalt,Antal,2024,440,
0180R006_RegSO2025,0180R006 Bandhagen,55-59 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,55-59 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,55-59 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,55-59 år,totalt,Antal,2024,418,
0180R006_RegSO2025,0180R006 Bandhagen,60-64 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,60-64 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,60-64 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,60-64 år,totalt,Antal,2024,348,
0180R006_RegSO2025,0180R006 Bandhagen,65-69 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,65-69 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,65-69 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,65-69 år,totalt,Antal,2024,365,
0180R006_RegSO2025,0180R006 Bandhagen,70-74 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,70-74 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,70-74 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,70-74 år,totalt,Antal,2024,243,
0180R006_RegSO2025,0180R006 Bandhagen,75-79 år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,75-79 år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,75-79 år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,75-79 år,totalt,Antal,2024,173,
0180R006_RegSO2025,0180R006 Bandhagen,80- år,totalt,Antal,2021,0,
0180R006_RegSO2025,0180R006 Bandhagen,80- år,totalt,Antal,2022,0,
0180R006_RegSO2025,0180R006 Bandhagen,80- år,totalt,Antal,2023,0,
0180R006_RegSO2025,0180R006 Bandhagen,80- år,totalt,Antal,2024,217,
0180R007_RegSO2025,0180R007 Beckomberga,0-4 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,0-4 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,0-4 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,0-4 år,totalt,Antal,2024,358,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,5-9 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,5-9 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,5-9 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,5-9 år,totalt,Antal,2024,407,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,10-14 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,10-14 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,10-14 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,10-14 år,totalt,Antal,2024,436,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,15-19 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,15-19 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,15-19 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,15-19 år,totalt,Antal,2024,401,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,20-24 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,20-24 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,20-24 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,20-24 år,totalt,Antal,2024,249,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,25-29 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,25-29 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,25-29 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,25-29 år,totalt,Antal,2024,241,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,30-34 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,30-34 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,30-34 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,30-34 år,totalt,Antal,2024,394,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,35-39 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,35-39 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,35-39 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,35-39 år,totalt,Antal,2024,446,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,40-44 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,40-44 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,40-44 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,40-44 år,totalt,Antal,2024,433,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,45-49 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,45-49 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,45-49 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,45-49 år,totalt,Antal,2024,439,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,50-54 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,50-54 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,50-54 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,50-54 år,totalt,Antal,2024,443,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,55-59 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,55-59 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,55-59 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,55-59 år,totalt,Antal,2024,323,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,60-64 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,60-64 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,60-64 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,60-64 år,totalt,Antal,2024,239,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,65-69 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,65-69 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,65-69 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,65-69 år,totalt,Antal,2024,235,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,70-74 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,70-74 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,70-74 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,70-74 år,totalt,Antal,2024,261,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,75-79 år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,75-79 år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,75-79 år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,75-79 år,totalt,Antal,2024,222,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,80- år,totalt,Antal,2021,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,80- år,totalt,Antal,2022,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,80- år,totalt,Antal,2023,0,Bromma
0180R007_RegSO2025,0180R007 Beckomberga,80- år,totalt,Antal,2024,345,Bromma
0180R008_RegSO2025,0180R008 Björkhagen,0-4 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,0-4 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,0-4 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,0-4 år,totalt,Antal,2024,403,
0180R008_RegSO2025,0180R008 Björkhagen,5-9 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,5-9 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,5-9 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,5-9 år,totalt,Antal,2024,298,
0180R008_RegSO2025,0180R008 Björkhagen,10-14 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,10-14 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,10-14 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,10-14 år,totalt,Antal,2024,337,
0180R008_RegSO2025,0180R008 Björkhagen,15-19 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,15-19 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,15-19 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,15-19 år,totalt,Antal,2024,292,
0180R008_RegSO2025,0180R008 Björkhagen,20-24 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,20-24 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,20-24 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,20-24 år,totalt,Antal,2024,317,
0180R008_RegSO2025,0180R008 Björkhagen,25-29 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,25-29 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,25-29 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,25-29 år,totalt,Antal,2024,491,
0180R008_RegSO2025,0180R008 Björkhagen,30-34 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,30-34 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,30-34 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,30-34 år,totalt,Antal,2024,778,
0180R008_RegSO2025,0180R008 Björkhagen,35-39 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,35-39 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,35-39 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,35-39 år,totalt,Antal,2024,589,
0180R008_RegSO2025,0180R008 Björkhagen,40-44 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,40-44 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,40-44 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,40-44 år,totalt,Antal,2024,552,
0180R008_RegSO2025,0180R008 Björkhagen,45-49 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,45-49 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,45-49 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,45-49 år,totalt,Antal,2024,425,
0180R008_RegSO2025,0180R008 Björkhagen,50-54 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,50-54 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,50-54 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,50-54 år,totalt,Antal,2024,442,
0180R008_RegSO2025,0180R008 Björkhagen,55-59 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,55-59 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,55-59 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,55-59 år,totalt,Antal,2024,434,
0180R008_RegSO2025,0180R008 Björkhagen,60-64 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,60-64 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,60-64 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,60-64 år,totalt,Antal,2024,451,
0180R008_RegSO2025,0180R008 Björkhagen,65-69 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,65-69 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,65-69 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,65-69 år,totalt,Antal,2024,342,
0180R008_RegSO2025,0180R008 Björkhagen,70-74 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,70-74 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,70-74 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,70-74 år,totalt,Antal,2024,271,
0180R008_RegSO2025,0180R008 Björkhagen,75-79 år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,75-79 år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,75-79 år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,75-79 år,totalt,Antal,2024,190,
0180R008_RegSO2025,0180R008 Björkhagen,80- år,totalt,Antal,2021,0,
0180R008_RegSO2025,0180R008 Björkhagen,80- år,totalt,Antal,2022,0,
0180R008_RegSO2025,0180R008 Björkhagen,80- år,totalt,Antal,2023,0,
0180R008_RegSO2025,0180R008 Björkhagen,80- år,totalt,Antal,2024,176,
0180R009_RegSO2025,0180R009 Blackeberg,0-4 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,0-4 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,0-4 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,0-4 år,totalt,Antal,2024,486,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,5-9 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,5-9 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,5-9 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,5-9 år,totalt,Antal,2024,467,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,10-14 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,10-14 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,10-14 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,10-14 år,totalt,Antal,2024,472,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,15-19 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,15-19 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,15-19 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,15-19 år,totalt,Antal,2024,407,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,20-24 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,20-24 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,20-24 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,20-24 år,totalt,Antal,2024,354,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,25-29 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,25-29 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,25-29 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,25-29 år,totalt,Antal,2024,622,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,30-34 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,30-34 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,30-34 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,30-34 år,totalt,Antal,2024,924,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,35-39 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,35-39 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,35-39 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,35-39 år,totalt,Antal,2024,823,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,40-44 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,40-44 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,40-44 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,40-44 år,totalt,Antal,2024,746,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,45-49 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,45-49 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,45-49 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,45-49 år,totalt,Antal,2024,588,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,50-54 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,50-54 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,50-54 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,50-54 år,totalt,Antal,2024,506,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,55-59 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,55-59 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,55-59 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,55-59 år,totalt,Antal,2024,514,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,60-64 år,totalt,Antal,2021,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,60-64 år,totalt,Antal,2022,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,60-64 år,totalt,Antal,2023,0,Bromma
0180R009_RegSO2025,0180R009 Blackeberg,60-64 år,totalt,Antal,2024,510,Bromma
