gata,adress,stadsdel,parkeringsomrade,platstyp,taxa,ovrig_info,giltigt_fran,start_manad,slut_manad,start_dag,slut_dag,start_tid,slut_tid,veckodag,longitud,latitud,fordon,beslut,rdt_url
Besmansvägen,Besmansvägen 4 - 50,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,5,10,16,31,,,,17.945163,59.333405,fordon,0180 2017-01594,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01594
Besmansvägen,Besmansvägen 4 - 50,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,11,5,1,15,1600,800,torsdag,17.945163,59.333405,fordon,0180 2017-01594,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01594
Gustav III:s Väg,Gustav III:s Väg 23 - 36,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,5,10,16,31,,,,17.945389,59.333244,fordon,0180 2017-01568,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01568
Gustav III:s Väg,Gustav III:s Väg 23 - 36,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,11,5,1,15,1600,800,onsdag,17.945389,59.333244,fordon,0180 2017-01568,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01568
Plåtslagarvägen,Plåtslagarvägen 16 - 2,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,5,10,16,31,,,,17.94961,59.336734,fordon,0180 2017-02465,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=02465
Plåtslagarvägen,Plåtslagarvägen 16 - 2,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,11,5,1,15,1600,800,torsdag,17.94961,59.336734,fordon,0180 2017-02465,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=02465
Broderivägen,Broderivägen 3A - 14,Åkeshov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,5,10,16,31,,,,17.930373,59.339622,fordon,0180 2017-01418,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01418
Broderivägen,Broderivägen 3A - 14,Åkeshov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,11,5,1,15,1600,800,torsdag,17.930373,59.339622,fordon,0180 2017-01418,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01418
Abrahamsbergsvägen,Abrahamsbergsvägen 42 - 48,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.949916,59.333751,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Abrahamsbergsvägen,Abrahamsbergsvägen 42 - 48,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,måndag,17.949916,59.333751,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Abrahamsbergsvägen,Abrahamsbergsvägen 64 - 72,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.947859,59.331672,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Abrahamsbergsvägen,Abrahamsbergsvägen 64 - 72,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,måndag,17.947859,59.331672,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Abrahamsbergsvägen,Abrahamsbergsvägen 30 - 38,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.950603,59.334424,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Abrahamsbergsvägen,Abrahamsbergsvägen 30 - 38,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,måndag,17.950603,59.334424,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Abrahamsbergsvägen,Arkitektvägen 85 - Abrahamsbergsvägen 59,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.948951,59.332754,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Abrahamsbergsvägen,Arkitektvägen 85 - Abrahamsbergsvägen 59,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid måndag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,måndag,17.948951,59.332754,fordon,0180 2017-01422,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01422
Montörvägen,Montörvägen 1 - 15,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,5,10,16,31,,,,17.951353,59.335734,fordon,0180 2017-02424,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=02424
Montörvägen,Montörvägen 1 - 15,Abrahamsberg,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-21T23:00:00Z,11,5,1,15,1600,800,tisdag,17.951353,59.335734,fordon,0180 2017-02424,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=02424
Öbackavägen,Öbackavägen 2 - 16,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,5,10,16,31,,,,17.92068,59.33235,fordon,0180 2017-00873,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=00873
Öbackavägen,Öbackavägen 2 - 16,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid torsdag 08:00-16:00 1/11 - 15/5,2018-02-20T23:00:00Z,11,5,1,15,1600,800,torsdag,17.92068,59.33235,fordon,0180 2017-00873,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=00873
Utflyktsvägen,Utflyktsvägen 35,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-18T23:00:00Z,5,10,16,31,,,,17.909813,59.32939,fordon,0180 2017-00832,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=00832
Utflyktsvägen,Utflyktsvägen 35,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-18T23:00:00Z,11,5,1,15,1600,800,onsdag,17.909813,59.32939,fordon,0180 2017-00832,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=00832
Utflyktsvägen,Utflyktsvägen 1 - 35,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-18T23:00:00Z,5,10,16,31,,,,17.911823,59.330114,fordon,0180 2017-00832,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=00832
Utflyktsvägen,Utflyktsvägen 1 - 35,Nockebyhov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-02-18T23:00:00Z,11,5,1,15,1600,800,onsdag,17.911823,59.330114,fordon,0180 2017-00832,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=00832
Ålgrytevägen,Ålgrytevägen 159,Bredäng,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid tisdag 08:00-16:00 1/11 - 15/5,2010-01-17T23:00:00Z,5,10,16,31,,,,17.926934,59.296295,fordon,0180 2009-08933,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2009&LopNr=08933
Ålgrytevägen,Ålgrytevägen 159,Bredäng,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid tisdag 08:00-16:00 1/11 - 15/5,2010-01-17T23:00:00Z,11,5,1,15,1600,800,tisdag,17.926934,59.296295,fordon,0180 2009-08933,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2009&LopNr=08933
Ålgrytevägen,Ålgrytevägen 159 - 157,Bredäng,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid tisdag 08:00-16:00 1/11 - 15/5,2010-01-17T23:00:00Z,5,10,16,31,,,,17.927326,59.296238,fordon,0180 2009-08933,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2009&LopNr=08933
Ålgrytevägen,Ålgrytevägen 159 - 157,Bredäng,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid tisdag 08:00-16:00 1/11 - 15/5,2010-01-17T23:00:00Z,11,5,1,15,1600,800,tisdag,17.927326,59.296238,fordon,0180 2009-08933,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2009&LopNr=08933
Ålgrytevägen,Ålgrytevägen 159,Bredäng,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid tisdag 08:00-16:00 1/11 - 15/5,2010-01-17T23:00:00Z,5,10,16,31,,,,17.927222,59.296253,fordon,0180 2009-08933,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2009&LopNr=08933
Ålgrytevägen,Ålgrytevägen 159,Bredäng,Hägersten,Avgiftsfri parkering,avgiftsfri,Servicetid tisdag 08:00-16:00 1/11 - 15/5,2010-01-17T23:00:00Z,11,5,1,15,1600,800,tisdag,17.927222,59.296253,fordon,0180 2009-08933,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2009&LopNr=08933
Spannvägen,Spannvägen 4 - 25,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-02-22T23:00:00Z,5,10,16,31,,,,17.946115,59.335758,fordon,0180 2017-01620,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01620
Spannvägen,Spannvägen 4 - 25,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2018-02-22T23:00:00Z,11,5,1,15,1600,800,fredag,17.946115,59.335758,fordon,0180 2017-01620,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01620
Tunnlandsvägen,Tunnlandsvägen 77 - 71,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2023-04-04T22:00:00Z,5,10,16,31,,,,17.938354,59.337191,fordon,0180 2023-00715,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2023&LopNr=00715
Tunnlandsvägen,Tunnlandsvägen 77 - 71,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2023-04-04T22:00:00Z,11,5,1,15,1600,800,fredag,17.938354,59.337191,fordon,0180 2023-00715,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2023&LopNr=00715
Tunnlandsvägen,Tunnlandsvägen 81 - 77,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2023-04-04T22:00:00Z,5,10,16,31,,,,17.935675,59.337088,fordon,0180 2023-00715,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2023&LopNr=00715
Tunnlandsvägen,Tunnlandsvägen 81 - 77,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2023-04-04T22:00:00Z,11,5,1,15,1600,800,fredag,17.935675,59.337088,fordon,0180 2023-00715,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2023&LopNr=00715
Tunnlandsvägen,Tunnlandsvägen 81 - 77,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2023-04-04T22:00:00Z,5,10,16,31,,,,17.935675,59.337088,fordon,0180 2023-00715,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2023&LopNr=00715
Tunnlandsvägen,Tunnlandsvägen 81 - 77,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid fredag 08:00-16:00 1/11 - 15/5,2023-04-04T22:00:00Z,11,5,1,15,1600,800,fredag,17.935675,59.337088,fordon,0180 2023-00715,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2023&LopNr=00715
Blackensvägen,Blackensvägen 4B,Långbro,Älvsjö,Reserverad p-plats rörelsehindrad,avgiftsfri,,2010-07-21T22:00:00Z,,,,,,,,18.001573,59.278899,rörelsehindrade,0180 2010-03909,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2010&LopNr=03909
Snöflingebacken,Snöflingebacken 2 - 11,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,5,10,16,31,,,,17.972851,59.296002,fordon,0180 2017-09433,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09433
Snöflingebacken,Snöflingebacken 2 - 11,Västertorp,Hägersten,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid onsdag 08:00-16:00 1/11 - 15/5,2018-01-10T23:00:00Z,11,5,1,15,1600,800,onsdag,17.972851,59.296002,fordon,0180 2017-09433,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=09433
Knypplerskevägen,Knypplerskevägen 32,Åkeshov,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-23T23:00:00Z,,,,,,,,17.932897,59.338857,rörelsehindrade,0180 2017-10908,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10908
Lämmelgränd,Lämmelgränd 1,Stora Mossen,Bromma norra,Reserverad p-plats rörelsehindrad,"taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-02T23:00:00Z,,,,,,,,17.962558,59.334311,rörelsehindrade,0180 2017-10911,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=10911
Spannvägen,Spannvägen 4 - 25,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-22T23:00:00Z,5,10,16,31,,,,17.946011,59.335618,fordon,0180 2017-11067,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11067
Spannvägen,Spannvägen 4 - 25,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-22T23:00:00Z,11,5,1,15,,,,17.946011,59.335618,fordon,0180 2017-11067,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11067
Spannvägen,Spannvägen 4 - 25,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-22T23:00:00Z,11,5,1,15,,,,17.946011,59.335618,fordon,0180 2017-11067,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11067
Spannvägen,Spannvägen 4 - 25,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",,2018-02-22T23:00:00Z,11,5,1,15,1600,800,,17.946011,59.335618,fordon,0180 2017-11067,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=11067
Knypplerskevägen,Knypplerskevägen 3 - 9,Åkeshov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,5,10,16,31,,,,17.929386,59.340455,fordon,0180 2017-01336,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01336
Knypplerskevägen,Knypplerskevägen 3 - 9,Åkeshov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,11,5,1,15,1600,800,tisdag,17.929386,59.340455,fordon,0180 2017-01336,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01336
Knypplerskevägen,Knypplerskevägen 11 - 21,Åkeshov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,5,10,16,31,,,,17.930724,59.339631,fordon,0180 2017-01336,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01336
Knypplerskevägen,Knypplerskevägen 11 - 21,Åkeshov,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,11,5,1,15,1600,800,tisdag,17.930724,59.339631,fordon,0180 2017-01336,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01336
Gustav III:s Väg,Gustav III:s Väg 76 - 69,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,5,10,16,31,,,,17.936471,59.33275,fordon,0180 2017-01716,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01716
Gustav III:s Väg,Gustav III:s Väg 76 - 69,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,11,5,1,15,1600,800,tisdag,17.936471,59.33275,fordon,0180 2017-01716,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01716
Gustav III:s Väg,Gustav III:s Väg 58 - 64,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,5,10,16,31,,,,17.939255,59.33252,fordon,0180 2017-01716,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01716
Gustav III:s Väg,Gustav III:s Väg 58 - 64,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,11,5,1,15,1600,800,tisdag,17.939255,59.33252,fordon,0180 2017-01716,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01716
Gustav III:s Väg,Gustav III:s Väg 50 - Olovslundsvägen 24,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,5,10,16,31,,,,17.940704,59.33254,fordon,0180 2017-01716,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01716
Gustav III:s Väg,Gustav III:s Väg 50 - Olovslundsvägen 24,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,11,5,1,15,1600,800,tisdag,17.940704,59.33254,fordon,0180 2017-01716,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01716
Gustav III:s Väg,Gustav III:s Väg 68 - 72,Åkeslund,Bromma norra,"P Avgift, boende","taxa 5: 5 kr/tim vardagar 7-19, Boende: 300 kr/månad eller 20 kr/dygn",Servicetid tisdag 08:00-16:00 1/11 - 15/5,2018-02-23T23:00:00Z,5,10,16,31,,,,17.937559,59.332658,fordon,0180 2017-01716,https://rdt.transportstyrelsen.se/rdt/AF06_View.aspx?BeslutsMyndighetKod=0180&BeslutadAr=2017&LopNr=01716
